,filename,sentence_id,text,labels,contains_ref,spellchecked_text,normalized_text
41,002E Charles Dickens 1846 Pictures from Italy__52_TRAV.txt,100,"It was very wet , and very cold ; very dark , and very dismal ; we travelled at the rate of barely four miles an hour , and stopped nowhere for refreshment .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"It was very wet , and very cold ; very dark , and very dismal ; we travelled at the rate of barely four miles an hour , and stopped nowhere for refreshment .",wet cold dark dismal travel rate barely mile hour stop refreshment
42,002E Charles Dickens 1846 Pictures from Italy__52_TRAV.txt,101,"At ten o ' clock next morning , we changed coaches at Alessandria , where we were packed up in another coach ( the body whereof would have been small for a fly ) , in company with a very old priest ; a young Jesuit , his companion—who carried their breviaries and other books , and who , in the exertion of getting into the coach , had made a gash of pink leg between his black stocking and his black knee-shorts , that reminded one of Hamlet in Ophelia ' s closet , only it was visible on both legs—a provincial Avvocáto ; and a gentleman with a red nose that had an uncommon and singular sheen upon it , which I never observed in the human subject before .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"At ten o ' clock next morning , we changed coaches at alexandria , where we were packed up in another coach ( the body whereof would have been small for a fly ) , in company with a very old priest ; a young Jesuit , his companion—who carried their breviaries and other books , and who , in the exertion of getting into the coach , had made a gash of pink leg between his black stocking and his black knee-shorts , that reminded one of Hamlet in Ophelia ' i closet , only it was visible on both legs provincial Avvocáto ; and a gentleman with a red nose that had an uncommon and singular sheen upon it , which I never observed in the human subject before .",o clock morning change coach pack coach body whereof small fly company old priest young jesuit companion carry breviary book exertion get coach gash pink leg black stocking black knee short remind hamlet closet visible leg provincial avvocáto gentleman red nose uncommon singular observe human subject
43,002E Charles Dickens 1846 Pictures from Italy__52_TRAV.txt,102,"In this way we travelled on , until four o ' clock in the afternoon ; the roads being still very heavy , and the coach very slow .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"In this way we travelled on , until four o ' clock in the afternoon ; the roads being still very heavy , and the coach very slow .",way travel o clock afternoon road heavy coach slow
44,002E Charles Dickens 1846 Pictures from Italy__52_TRAV.txt,103,"To mend the matter , the old priest was troubled with cramps in his legs , so that he had to give a terrible yell every ten minutes or so , and be hoisted out by the united efforts of the company ; the coach always stopping for him , with great gravity .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"To mend the matter , the old priest was troubled with cramps in his legs , so that he had to give a terrible yell every ten minutes or so , and be hoisted out by the united efforts of the company ; the coach always stopping for him , with great gravity .",mend matter old priest trouble cramp leg terrible yell minute hoist effort company coach stop great gravity
45,002E Charles Dickens 1846 Pictures from Italy__52_TRAV.txt,104,"This disorder , and the roads , formed the main subject of conversation .",O O O O O O O O O O O O O O,False,"This disorder , and the roads , formed the main subject of conversation .",disorder road form main subject conversation
46,002E Charles Dickens 1846 Pictures from Italy__52_TRAV.txt,105,"Finding , in the afternoon , that the coupé had discharged two people , and had only one passenger inside—a monstrous ugly Tuscan , with a great purple moustache , of which no man could see the ends when he had his hat on—I took advantage of its better accommodation , and in company with this gentleman ( who was very conversational and good-humoured ) travelled on , until nearly eleven o ' clock at night , when the driver reported that he couldn ' t think of going any farther , and we accordingly made a halt at a place called Stradella .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"Finding , in the afternoon , that the coup had discharged two people , and had only one passenger inside monstrous ugly Tuscan , with a great purple moustache , of which no man could see the ends when he had his hat oni took advantage of its better accommodation , and in company with this gentleman ( who was very conversational and good-humoured ) travelled on , until nearly eleven o ' clock at night , when the driver reported that he couldn ' i think of going any farther , and we accordingly made a halt at a place called Stradella .",finding afternoon coup discharge people passenger monstrous ugly tuscan great purple moustache man end hat oni take advantage well accommodation company gentleman conversational good humoured travel nearly o clock night driver report think go far accordingly halt place call stradella
47,002E Charles Dickens 1846 Pictures from Italy__52_TRAV.txt,106,"The inn was a series of strange galleries surrounding a yard ; where our coach , and a waggon or two , and a lot of fowls , and firewood , were all heaped up together , higgledy-piggledy ; so that you didn ' t know , and couldn ' t have taken your oath , which was a fowl and which was a cart .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"The inn was a series of strange galleries surrounding a yard ; where our coach , and a waggon or two , and a lot of fowls , and firewood , were all heaped up together , higgledy-piggledy ; so that you didn ' i know , and couldn ' i have taken your oath , which was a fowl and which was a cart .",inn series strange gallery surround yard coach waggon lot fowl firewood heap piggledy didn know take oath fowl cart
48,002E Charles Dickens 1846 Pictures from Italy__52_TRAV.txt,107,"We followed a sleepy man with a flaring torch , into a great , cold room , where there were two immensely broad beds , on what looked like two immensely broad deal dining-tables ; another deal table of similar dimensions in the middle of the bare floor ; four windows ; and two chairs .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"We followed a sleepy man with a flaring torch , into a great , cold room , where there were two immensely broad beds , on what looked like two immensely broad deal dining-tables ; another deal table of similar dimensions in the middle of the bare floor ; four windows ; and two chairs .",follow sleepy man flare torch great cold room immensely broad bed look immensely broad deal dining table deal table similar dimension middle bare floor window chair
49,002E Charles Dickens 1846 Pictures from Italy__52_TRAV.txt,108,"Somebody said it was my room ; and I walked up and down it , for half an hour or so , staring at the Tuscan , the old priest , the young priest , and the Avvocáto ( Red-Nose lived in the town , and had gone home ) , who sat upon the beds , and stared at me in return .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"Somebody said it was my room ; and I walked up and down it , for half an hour or so , staring at the Tuscan , the old priest , the young priest , and the Avvocáto ( Red-Nose lived in the town , and had gone home ) , who sat upon the beds , and stared at me in return .",say room walk hour stare tuscan old priest young priest avvocáto red nose live town go home sit bed stare return
50,002E Charles Dickens 1846 Pictures from Italy__52_TRAV.txt,109,"The rather dreary whimsicality of this stage of the proceedings , is interrupted by an announcement from the Brave ( he has been cooking ) that supper is ready ; and to the priest ' s chamber ( the next room and the counterpart of mine ) we all adjourn .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"The rather dreary whimsically of this stage of the proceedings , is interrupted by an announcement from the Brave ( he has been cooking ) that supper is ready ; and to the priest ' i chamber ( the next room and the counterpart of mine ) we all adjourn .",dreary whimsically stage proceeding interrupt announcement brave cook supper ready priest chamber room counterpart adjourn
51,002E Charles Dickens 1846 Pictures from Italy__52_TRAV.txt,11,"The Fort within the walls ( the good King built it to command the town , and beat the houses of the Genoese about their ears , in case they should be discontented ) commands that height upon the right .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"The Fort within the walls ( the good King built it to command the town , and beat the houses of the genovese about their ears , in case they should be discontented ) commands that height upon the right .",fort wall good king build command town beat house genovese ear case discontent command height right
52,002E Charles Dickens 1846 Pictures from Italy__52_TRAV.txt,110,"The first dish is a cabbage , boiled with a great quantity of rice in a tureen full of water , and flavoured with cheese .",O O O O O O O O O O O O O O O O O O O O O O O O O O,False,"The first dish is a cabbage , boiled with a great quantity of rice in a tureen full of water , and flavoured with cheese .",dish cabbage boil great quantity rice tureen water flavour cheese
